puzzleDate,difficulty,solutionGrid,staticCells
7/1/2026,Hard,"[
 [""B"", ""A"", ""T"", ""T"", ""Y""],
 [""A"", null, ""H"", null, ""U""],
 [""S"", ""K"", ""U"", ""L"", ""L""],
 [""S"", null, ""D"", null, ""E""],
 [""O"", ""A"", ""S"", ""I"", ""S""]
    ]","[
      [true, true, false, false, false],
      [false, null, false, null, false],
      [false, false, true, true, true],
      [false, null, true, null, false],
      [true, true, false, false, true]
    ]"
7/2/2026,Easy,"[
 [""A"", ""G"", ""O"", ""N"", ""E""],
 [""N"", null, ""U"", null, ""P""],
 [""I"", ""N"", ""T"", ""R"", ""O""],
 [""S"", null, ""D"", null, ""X""],
 [""E"", ""B"", ""O"", ""N"", ""Y""]
    ]","[
      [true, false, false, true, true],
      [false, null, true, null, true],
      [false, false, true, false, true],
      [false, null, false, null, true],
      [true, false, true, false, true]
    ]"
7/2/2026,Medium,"[
 [""B"", ""I"", ""D"", ""D"", ""Y""],
 [""U"", null, ""J"", null, ""O""],
 [""R"", ""U"", ""I"", ""N"", ""G""],
 [""G"", null, ""N"", null, ""A""],
 [""H"", ""I"", ""N"", ""D"", ""S""]
    ]","[
      [true, true, true, false, true],
      [false, null, false, null, false],
      [false, true, true, false, true],
      [false, null, true, null, false],
      [true, false, false, false, true]
    ]"
7/2/2026,Hard,"[
 [""B"", ""O"", ""O"", ""T"", ""H""],
 [""E"", null, ""G"", null, ""E""],
 [""A"", ""T"", ""R"", ""I"", ""A""],
 [""N"", null, ""E"", null, ""R""],
 [""O"", ""A"", ""S"", ""I"", ""S""]
    ]","[
      [true, false, true, false, false],
      [true, null, false, null, true],
      [false, false, true, true, true],
      [false, null, false, null, false],
      [false, true, false, false, false]
    ]"
7/3/2026,Easy,"[
 [""C"", ""A"", ""R"", ""O"", ""B""],
 [""O"", null, ""E"", null, ""A""],
 [""M"", ""A"", ""C"", ""E"", ""S""],
 [""M"", null, ""T"", null, ""I""],
 [""A"", ""T"", ""O"", ""L"", ""L""]
    ]","[
      [true, true, false, false, true],
      [false, null, true, null, false],
      [true, true, true, false, true],
      [true, null, false, null, true],
      [true, false, true, false, true]
    ]"
7/3/2026,Medium,"[
 [""R"", ""I"", ""T"", ""Z"", ""Y""],
 [""A"", null, ""O"", null, ""O""],
 [""G"", ""U"", ""T"", ""T"", ""Y""],
 [""E"", null, ""E"", null, ""O""],
 [""D"", ""A"", ""M"", ""E"", ""S""]
    ]","[
      [true, false, false, false, true],
      [false, null, true, null, true],
      [true, true, true, false, false],
      [true, null, false, null, true],
      [true, false, false, true, true]
    ]"
7/3/2026,Hard,"[
 [""B"", ""A"", ""S"", ""O"", ""N""],
 [""L"", null, ""C"", null, ""A""],
 [""A"", ""I"", ""R"", ""E"", ""R""],
 [""N"", null, ""I"", null, ""C""],
 [""K"", ""E"", ""P"", ""I"", ""S""]
    ]","[
      [true, false, false, false, false],
      [true, null, true, null, false],
      [false, true, true, false, false],
      [false, null, true, null, true],
      [true, false, false, false, true]
    ]"
7/4/2026,Easy,"[
 [""K"", ""A"", ""I"", ""A"", ""K""],
 [""I"", null, ""M"", null, ""I""],
 [""C"", ""A"", ""B"", ""I"", ""N""],
 [""K"", null, ""E"", null, ""K""],
 [""S"", ""O"", ""D"", ""A"", ""S""]
    ]","[
      [true, true, true, true, true],
      [false, null, false, null, false],
      [true, false, true, false, true],
      [false, null, false, null, false],
      [true, true, true, true, true]
    ]"
7/4/2026,Medium,"[
 [""A"", ""V"", ""A"", ""N"", ""T""],
 [""R"", null, ""N"", null, ""I""],
 [""U"", ""L"", ""N"", ""A"", ""R""],
 [""B"", null, ""U"", null, ""E""],
 [""A"", ""M"", ""M"", ""O"", ""S""]
    ]","[
      [true, false, true, true, true],
      [false, null, false, null, true],
      [false, false, true, false, true],
      [false, null, false, null, false],
      [true, false, true, false, false]
    ]"
7/4/2026,Hard,"[
 [""H"", ""O"", ""O"", ""P"", ""S""],
 [""O"", null, ""S"", null, ""L""],
 [""A"", ""M"", ""I"", ""G"", ""O""],
 [""G"", null, ""E"", null, ""P""],
 [""Y"", ""A"", ""R"", ""D"", ""S""]
    ]","[
      [false, true, false, true, false],
      [true, null, false, null, false],
      [false, true, false, false, true],
      [true, null, true, null, false],
      [false, true, true, true, false]
    ]"
7/5/2026,Easy,"[
 [""T"", ""U"", ""T"", ""U"", ""S""],
 [""I"", null, ""U"", null, ""C""],
 [""L"", ""E"", ""N"", ""T"", ""O""],
 [""L"", null, ""E"", null, ""P""],
 [""S"", ""E"", ""D"", ""G"", ""E""]
    ]","[
      [true, false, false, false, true],
      [true, null, false, null, true],
      [true, true, true, true, false],
      [false, null, false, null, false],
      [true, true, true, false, true]
    ]"
7/5/2026,Medium,"[
 [""F"", ""U"", ""D"", ""G"", ""Y""],
 [""A"", null, ""I"", null, ""A""],
 [""C"", ""A"", ""N"", ""E"", ""R""],
 [""T"", null, ""G"", null, ""N""],
 [""O"", ""U"", ""S"", ""T"", ""S""]
    ]","[
      [true, false, true, true, false],
      [false, null, true, null, false],
      [true, false, true, false, false],
      [false, null, false, null, true],
      [true, true, true, false, true]
    ]"
7/5/2026,Hard,"[
 [""P"", ""O"", ""P"", ""P"", ""Y""],
 [""I"", null, ""R"", null, ""I""],
 [""Q"", ""U"", ""O"", ""T"", ""E""],
 [""U"", null, ""S"", null, ""L""],
 [""E"", ""M"", ""E"", ""N"", ""D""]
    ]","[
      [true, true, false, false, false],
      [true, null, false, null, false],
      [false, false, true, true, false],
      [false, null, false, null, true],
      [false, true, true, false, false]
    ]"
7/6/2026,Easy,"[
 [""D"", ""R"", ""E"", ""G"", ""S""],
 [""E"", null, ""L"", null, ""I""],
 [""P"", ""Y"", ""L"", ""O"", ""N""],
 [""O"", null, ""I"", null, ""K""],
 [""T"", ""A"", ""S"", ""K"", ""S""]
    ]","[
      [true, true, true, false, true],
      [false, null, false, null, false],
      [true, false, true, true, false],
      [false, null, true, null, false],
      [true, true, false, true, true]
    ]"
7/6/2026,Medium,"[
 [""N"", ""O"", ""O"", ""S"", ""E""],
 [""E"", null, ""X"", null, ""N""],
 [""R"", ""U"", ""B"", ""L"", ""E""],
 [""D"", null, ""O"", null, ""M""],
 [""Y"", ""A"", ""W"", ""N"", ""Y""]
    ]","[
      [false, false, false, true, false],
      [true, null, false, null, true],
      [false, false, true, false, true],
      [false, null, false, null, false],
      [true, false, true, true, true]
    ]"
7/6/2026,Hard,"[
 [""F"", ""I"", ""S"", ""T"", ""Y""],
 [""O"", null, ""I"", null, ""A""],
 [""L"", ""I"", ""N"", ""E"", ""N""],
 [""I"", null, ""E"", null, ""K""],
 [""A"", ""P"", ""S"", ""E"", ""S""]
    ]","[
      [false, false, true, false, true],
      [true, null, false, null, true],
      [false, true, true, false, false],
      [true, null, false, null, false],
      [false, true, false, true, false]
    ]"
7/7/2026,Easy,"[
 [""B"", ""E"", ""G"", ""E"", ""T""],
 [""U"", null, ""R"", null, ""E""],
 [""R"", ""I"", ""O"", ""T"", ""S""],
 [""N"", null, ""I"", null, ""L""],
 [""S"", ""A"", ""N"", ""T"", ""A""]
    ]","[
      [true, false, true, true, true],
      [true, null, false, null, false],
      [true, false, true, true, false],
      [false, null, true, null, false],
      [true, false, true, true, true]
    ]"
7/7/2026,Medium,"[
 [""S"", ""T"", ""A"", ""M"", ""P""],
 [""H"", null, ""L"", null, ""L""],
 [""A"", ""G"", ""O"", ""R"", ""A""],
 [""R"", null, ""H"", null, ""T""],
 [""D"", ""E"", ""A"", ""L"", ""S""]
    ]","[
      [true, true, false, false, true],
      [true, null, false, null, false],
      [true, false, true, true, false],
      [false, null, false, null, false],
      [true, false, true, false, false]
    ]"
7/7/2026,Hard,"[
 [""S"", ""N"", ""A"", ""K"", ""E""],
 [""H"", null, ""N"", null, ""A""],
 [""R"", ""I"", ""T"", ""E"", ""S""],
 [""U"", null, ""I"", null, ""E""],
 [""B"", ""A"", ""S"", ""A"", ""L""]
    ]","[
      [true, false, true, false, false],
      [true, null, true, null, false],
      [false, true, true, false, false],
      [false, null, false, null, true],
      [false, true, false, false, false]
    ]"
7/8/2026,Easy,"[
 [""C"", ""U"", ""L"", ""L"", ""S""],
 [""E"", null, ""O"", null, ""H""],
 [""D"", ""I"", ""A"", ""N"", ""A""],
 [""E"", null, ""F"", null, ""D""],
 [""R"", ""U"", ""S"", ""T"", ""Y""]
    ]","[
      [true, false, false, false, true],
      [false, null, false, null, false],
      [true, true, true, false, true],
      [true, null, false, null, false],
      [true, false, true, true, true]
    ]"
7/8/2026,Medium,"[
 [""G"", ""R"", ""I"", ""F"", ""T""],
 [""R"", null, ""V"", null, ""H""],
 [""A"", ""M"", ""I"", ""G"", ""O""],
 [""C"", null, ""E"", null, ""U""],
 [""E"", ""S"", ""S"", ""E"", ""S""]
    ]","[
      [true, false, false, true, true],
      [false, null, false, null, true],
      [false, true, true, false, false],
      [false, null, false, null, true],
      [false, true, true, false, true]
    ]"
7/8/2026,Hard,"[
 [""B"", ""E"", ""R"", ""R"", ""Y""],
 [""A"", null, ""A"", null, ""E""],
 [""S"", ""A"", ""K"", ""E"", ""S""],
 [""E"", null, ""E"", null, ""E""],
 [""R"", ""U"", ""S"", ""T"", ""S""]
    ]","[
      [false, true, true, false, true],
      [true, null, false, null, false],
      [false, false, false, true, false],
      [true, null, false, null, false],
      [false, false, true, true, true]
    ]"
7/9/2026,Easy,"[
 [""D"", ""A"", ""I"", ""S"", ""Y""],
 [""O"", null, ""S"", null, ""A""],
 [""F"", ""L"", ""A"", ""S"", ""H""],
 [""F"", null, ""A"", null, ""O""],
 [""S"", ""E"", ""C"", ""C"", ""O""]
    ]","[
      [true, true, true, false, true],
      [true, null, false, null, false],
      [true, true, true, false, false],
      [true, null, false, null, false],
      [true, true, false, false, true]
    ]"
7/9/2026,Medium,"[
 [""C"", ""O"", ""D"", ""O"", ""N""],
 [""O"", null, ""E"", null, ""O""],
 [""V"", ""A"", ""L"", ""I"", ""D""],
 [""E"", null, ""V"", null, ""D""],
 [""N"", ""E"", ""E"", ""D"", ""Y""]
    ]","[
      [false, true, false, true, false],
      [true, null, true, null, false],
      [true, false, true, true, false],
      [true, null, false, null, false],
      [true, false, true, false, true]
    ]"
7/9/2026,Hard,"[
 [""W"", ""H"", ""I"", ""C"", ""H""],
 [""H"", null, ""N"", null, ""A""],
 [""I"", ""T"", ""E"", ""M"", ""S""],
 [""S"", null, ""R"", null, ""P""],
 [""T"", ""O"", ""T"", ""E"", ""S""]
    ]","[
      [true, true, false, false, true],
      [false, null, false, null, false],
      [false, true, false, false, true],
      [false, null, true, null, true],
      [true, true, false, false, true]
    ]"
7/10/2026,Easy,"[
 [""U"", ""L"", ""C"", ""E"", ""R""],
 [""N"", null, ""O"", null, ""A""],
 [""S"", ""E"", ""D"", ""U"", ""M""],
 [""E"", null, ""A"", null, ""P""],
 [""T"", ""A"", ""S"", ""K"", ""S""]
    ]","[
      [true, true, false, false, true],
      [true, null, false, null, false],
      [true, true, true, true, true],
      [false, null, false, null, true],
      [true, true, false, false, true]
    ]"
7/10/2026,Medium,"[
 [""S"", ""H"", ""E"", ""E"", ""R""],
 [""T"", null, ""D"", null, ""I""],
 [""A"", ""B"", ""E"", ""A"", ""M""],
 [""G"", null, ""M"", null, ""E""],
 [""E"", ""L"", ""A"", ""N"", ""D""]
    ]","[
      [true, false, false, true, true],
      [false, null, true, null, false],
      [false, true, true, false, true],
      [false, null, false, null, false],
      [true, true, false, false, true]
    ]"
7/10/2026,Hard,"[
 [""A"", ""L"", ""U"", ""M"", ""S""],
 [""I"", null, ""L"", null, ""T""],
 [""S"", ""A"", ""N"", ""T"", ""A""],
 [""L"", null, ""A"", null, ""T""],
 [""E"", ""N"", ""S"", ""U"", ""E""]
    ]","[
      [true, false, false, false, true],
      [false, null, true, null, false],
      [false, false, true, false, false],
      [false, null, true, null, true],
      [true, true, true, false, false]
    ]"
7/11/2026,Easy,"[
 [""C"", ""O"", ""C"", ""O"", ""A""],
 [""O"", null, ""U"", null, ""P""],
 [""S"", ""U"", ""R"", ""E"", ""R""],
 [""T"", null, ""L"", null, ""I""],
 [""S"", ""I"", ""S"", ""A"", ""L""]
    ]","[
      [true, false, true, true, true],
      [false, null, false, null, true],
      [false, true, true, true, true],
      [false, null, true, null, false],
      [true, false, true, false, true]
    ]"
7/11/2026,Medium,"[
 [""T"", ""R"", ""A"", ""D"", ""E""],
 [""R"", null, ""U"", null, ""N""],
 [""A"", ""R"", ""G"", ""O"", ""T""],
 [""W"", null, ""E"", null, ""R""],
 [""L"", ""A"", ""R"", ""R"", ""Y""]
    ]","[
      [false, false, false, false, true],
      [true, null, true, null, true],
      [true, false, true, true, false],
      [false, null, false, null, false],
      [true, false, true, false, true]
    ]"
7/11/2026,Hard,"[
 [""S"", ""O"", ""U"", ""T"", ""H""],
 [""E"", null, ""P"", null, ""O""],
 [""L"", ""A"", ""P"", ""E"", ""L""],
 [""L"", null, ""E"", null, ""E""],
 [""S"", ""U"", ""R"", ""E"", ""R""]
    ]","[
      [false, true, true, false, false],
      [false, null, false, null, true],
      [true, true, false, false, true],
      [true, null, true, null, false],
      [false, false, false, false, false]
    ]"
7/12/2026,Easy,"[
 [""C"", ""L"", ""O"", ""U"", ""T""],
 [""A"", null, ""P"", null, ""I""],
 [""N"", ""O"", ""T"", ""R"", ""E""],
 [""S"", null, ""E"", null, ""R""],
 [""T"", ""I"", ""D"", ""E"", ""S""]
    ]","[
      [true, false, false, true, true],
      [false, null, false, null, true],
      [false, false, true, true, false],
      [false, null, false, null, true],
      [true, false, true, true, true]
    ]"
7/12/2026,Medium,"[
 [""I"", ""S"", ""S"", ""U"", ""E""],
 [""R"", null, ""C"", null, ""M""],
 [""K"", ""N"", ""A"", ""V"", ""E""],
 [""E"", null, ""L"", null, ""N""],
 [""D"", ""U"", ""P"", ""E"", ""D""]
    ]","[
      [true, false, true, false, true],
      [false, null, true, null, true],
      [false, false, true, true, false],
      [false, null, false, null, false],
      [true, false, false, false, true]
    ]"
7/12/2026,Hard,"[
 [""S"", ""E"", ""R"", ""U"", ""M""],
 [""T"", null, ""O"", null, ""O""],
 [""I"", ""N"", ""T"", ""E"", ""L""],
 [""L"", null, ""O"", null, ""D""],
 [""E"", ""U"", ""R"", ""O"", ""S""]
    ]","[
      [true, false, false, false, true],
      [false, null, true, null, false],
      [true, false, false, false, false],
      [true, null, true, null, true],
      [false, true, false, true, true]
    ]"
7/13/2026,Easy,"[
 [""E"", ""V"", ""E"", ""N"", ""S""],
 [""N"", null, ""D"", null, ""A""],
 [""D"", ""R"", ""I"", ""L"", ""L""],
 [""E"", null, ""T"", null, ""A""],
 [""D"", ""O"", ""S"", ""E"", ""D""]
    ]","[
      [true, false, true, false, true],
      [false, null, false, null, false],
      [false, false, true, true, true],
      [true, null, false, null, false],
      [true, true, false, true, true]
    ]"
7/13/2026,Medium,"[
 [""V"", ""A"", ""M"", ""P"", ""S""],
 [""E"", null, ""U"", null, ""E""],
 [""S"", ""A"", ""N"", ""T"", ""A""],
 [""T"", null, ""G"", null, ""T""],
 [""S"", ""T"", ""Y"", ""E"", ""S""]
    ]","[
      [true, false, false, true, true],
      [false, null, false, null, true],
      [true, false, true, true, false],
      [false, null, false, null, true],
      [true, false, false, true, true]
    ]"
7/13/2026,Hard,"[
 [""M"", ""I"", ""N"", ""E"", ""S""],
 [""A"", null, ""I"", null, ""P""],
 [""Y"", ""E"", ""N"", ""T"", ""A""],
 [""O"", null, ""E"", null, ""D""],
 [""R"", ""A"", ""S"", ""A"", ""E""]
    ]","[
      [false, false, false, true, true],
      [true, null, true, null, false],
      [false, false, true, false, true],
      [false, null, false, null, true],
      [false, false, false, false, true]
    ]"
7/14/2026,Easy,"[
 [""C"", ""L"", ""A"", ""R"", ""A""],
 [""H"", null, ""N"", null, ""R""],
 [""O"", ""X"", ""I"", ""D"", ""E""],
 [""K"", null, ""L"", null, ""N""],
 [""E"", ""N"", ""E"", ""M"", ""A""]
    ]","[
      [true, false, false, true, true],
      [false, null, true, null, true],
      [true, false, true, false, true],
      [false, null, false, null, true],
      [true, false, true, false, true]
    ]"
7/14/2026,Medium,"[
 [""S"", ""O"", ""P"", ""P"", ""Y""],
 [""C"", null, ""E"", null, ""E""],
 [""A"", ""L"", ""A"", ""R"", ""M""],
 [""L"", null, ""T"", null, ""E""],
 [""D"", ""O"", ""Y"", ""E"", ""N""]
    ]","[
      [true, false, false, true, true],
      [true, null, false, null, false],
      [false, false, true, false, false],
      [true, null, false, null, false],
      [true, false, true, false, true]
    ]"
7/14/2026,Hard,"[
 [""G"", ""R"", ""E"", ""P"", ""S""],
 [""U"", null, ""M"", null, ""H""],
 [""L"", ""A"", ""C"", ""E"", ""R""],
 [""A"", null, ""E"", null, ""E""],
 [""G"", ""R"", ""E"", ""E"", ""D""]
    ]","[
      [false, false, true, false, false],
      [true, null, false, null, false],
      [true, false, false, true, false],
      [true, null, false, null, false],
      [true, true, false, false, true]
    ]"
7/15/2026,Easy,"[
 [""V"", ""I"", ""V"", ""R"", ""E""],
 [""O"", null, ""O"", null, ""X""],
 [""T"", ""H"", ""W"", ""A"", ""P""],
 [""E"", null, ""E"", null, ""O""],
 [""D"", ""A"", ""R"", ""N"", ""S""]
    ]","[
      [true, false, false, true, true],
      [false, null, false, null, false],
      [true, false, true, true, true],
      [false, null, true, null, true],
      [true, false, true, true, true]
    ]"
7/15/2026,Medium,"[
 [""F"", ""E"", ""W"", ""E"", ""R""],
 [""A"", null, ""E"", null, ""A""],
 [""D"", ""O"", ""E"", ""S"", ""T""],
 [""E"", null, ""K"", null, ""T""],
 [""D"", ""I"", ""S"", ""H"", ""Y""]
    ]","[
      [true, true, true, false, true],
      [false, null, true, null, false],
      [false, true, true, false, true],
      [true, null, true, null, false],
      [true, false, false, false, true]
    ]"
7/15/2026,Hard,"[
 [""W"", ""H"", ""O"", ""R"", ""E""],
 [""I"", null, ""R"", null, ""T""],
 [""L"", ""O"", ""D"", ""G"", ""E""],
 [""E"", null, ""E"", null, ""X""],
 [""D"", ""U"", ""R"", ""S"", ""T""]
    ]","[
      [true, false, false, false, true],
      [true, null, true, null, false],
      [false, false, true, true, true],
      [true, null, false, null, false],
      [true, false, false, false, true]
    ]"
7/16/2026,Easy,"[
 [""R"", ""E"", ""P"", ""E"", ""L""],
 [""O"", null, ""A"", null, ""E""],
 [""G"", ""A"", ""M"", ""M"", ""A""],
 [""E"", null, ""P"", null, ""N""],
 [""R"", ""E"", ""A"", ""C"", ""T""]
    ]","[
      [true, true, true, true, true],
      [false, null, true, null, false],
      [true, true, true, false, false],
      [false, null, false, null, true],
      [true, false, false, true, true]
    ]"
7/16/2026,Medium,"[
 [""P"", ""E"", ""R"", ""M"", ""S""],
 [""S"", null, ""A"", null, ""C""],
 [""S"", ""A"", ""N"", ""T"", ""A""],
 [""S"", null, ""G"", null, ""R""],
 [""T"", ""E"", ""E"", ""N"", ""Y""]
    ]","[
      [true, false, false, false, true],
      [true, null, true, null, true],
      [false, false, true, true, false],
      [false, null, true, null, true],
      [true, false, false, true, true]
    ]"
7/16/2026,Hard,"[
 [""S"", ""A"", ""V"", ""V"", ""Y""],
 [""T"", null, ""O"", null, ""O""],
 [""R"", ""E"", ""I"", ""F"", ""Y""],
 [""A"", null, ""D"", null, ""O""],
 [""P"", ""E"", ""S"", ""T"", ""S""]
    ]","[
      [false, false, true, false, false],
      [true, null, false, null, true],
      [false, true, false, true, false],
      [false, null, true, null, false],
      [true, false, true, false, true]
    ]"
7/17/2026,Easy,"[
 [""P"", ""A"", ""C"", ""E"", ""S""],
 [""U"", null, ""A"", null, ""N""],
 [""L"", ""A"", ""R"", ""G"", ""O""],
 [""P"", null, ""V"", null, ""O""],
 [""S"", ""K"", ""E"", ""E"", ""T""]
    ]","[
      [true, true, true, false, true],
      [false, null, true, null, true],
      [true, false, true, true, false],
      [false, null, true, null, false],
      [true, true, false, false, true]
    ]"
7/17/2026,Medium,"[
 [""E"", ""I"", ""G"", ""H"", ""T""],
 [""X"", null, ""U"", null, ""R""],
 [""C"", ""H"", ""I"", ""L"", ""I""],
 [""O"", null, ""L"", null, ""B""],
 [""N"", ""E"", ""E"", ""D"", ""S""]
    ]","[
      [true, false, false, false, false],
      [false, null, true, null, false],
      [false, true, true, true, true],
      [true, null, true, null, false],
      [false, true, false, false, true]
    ]"
7/17/2026,Hard,"[
 [""C"", ""A"", ""R"", ""T"", ""E""],
 [""H"", null, ""A"", null, ""L""],
 [""A"", ""M"", ""B"", ""L"", ""E""],
 [""R"", null, ""I"", null, ""G""],
 [""D"", ""I"", ""D"", ""D"", ""Y""]
    ]","[
      [true, false, true, false, false],
      [false, null, false, null, false],
      [true, false, true, false, true],
      [false, null, true, null, false],
      [true, false, false, false, true]
    ]"
7/18/2026,Easy,"[
 [""S"", ""T"", ""R"", ""U"", ""M""],
 [""U"", null, ""A"", null, ""O""],
 [""E"", ""N"", ""T"", ""E"", ""R""],
 [""T"", null, ""E"", null, ""T""],
 [""S"", ""O"", ""D"", ""A"", ""S""]
    ]","[
      [true, true, false, false, true],
      [false, null, false, null, false],
      [true, false, true, false, false],
      [false, null, true, null, false],
      [true, true, true, true, true]
    ]"
7/18/2026,Medium,"[
 [""P"", ""R"", ""O"", ""P"", ""S""],
 [""I"", null, ""R"", null, ""U""],
 [""N"", ""O"", ""B"", ""L"", ""E""],
 [""K"", null, ""I"", null, ""R""],
 [""O"", ""A"", ""T"", ""H"", ""S""]
    ]","[
      [true, false, true, false, true],
      [false, null, false, null, true],
      [false, true, true, false, false],
      [true, null, false, null, true],
      [true, false, false, false, true]
    ]"
7/18/2026,Hard,"[
 [""S"", ""O"", ""L"", ""I"", ""D""],
 [""C"", null, ""I"", null, ""I""],
 [""A"", ""N"", ""K"", ""H"", ""S""],
 [""I"", null, ""E"", null, ""K""],
 [""Y"", ""E"", ""S"", ""E"", ""S""]
    ]","[
      [false, true, false, true, true],
      [true, null, false, null, false],
      [false, true, false, false, false],
      [false, null, true, null, true],
      [false, false, false, false, true]
    ]"
7/19/2026,Easy,"[
 [""S"", ""Q"", ""U"", ""A"", ""D""],
 [""P"", null, ""T"", null, ""O""],
 [""I"", ""N"", ""T"", ""E"", ""R""],
 [""L"", null, ""E"", null, ""M""],
 [""T"", ""O"", ""R"", ""U"", ""S""]
    ]","[
      [true, false, false, false, true],
      [false, null, false, null, false],
      [true, true, true, true, true],
      [false, null, false, null, true],
      [true, true, false, true, true]
    ]"
7/19/2026,Medium,"[
 [""B"", ""O"", ""O"", ""E"", ""D""],
 [""U"", null, ""U"", null, ""I""],
 [""M"", ""A"", ""G"", ""U"", ""S""],
 [""P"", null, ""H"", null, ""H""],
 [""H"", ""O"", ""T"", ""L"", ""Y""]
    ]","[
      [true, false, true, true, true],
      [false, null, true, null, false],
      [true, false, true, true, false],
      [false, null, true, null, false],
      [true, false, true, false, true]
    ]"
7/19/2026,Hard,"[
 [""H"", ""A"", ""L"", ""L"", ""O""],
 [""A"", null, ""O"", null, ""W""],
 [""L"", ""I"", ""N"", ""E"", ""N""],
 [""E"", null, ""E"", null, ""E""],
 [""R"", ""A"", ""R"", ""E"", ""R""]
    ]","[
      [true, false, true, false, true],
      [false, null, false, null, false],
      [false, true, true, false, false],
      [true, null, false, null, false],
      [true, false, false, true, true]
    ]"
7/20/2026,Easy,"[
 [""W"", ""A"", ""X"", ""E"", ""R""],
 [""I"", null, ""O"", null, ""I""],
 [""N"", ""A"", ""R"", ""C"", ""S""],
 [""D"", null, ""E"", null, ""E""],
 [""S"", ""U"", ""D"", ""A"", ""N""]
    ]","[
      [true, true, false, false, true],
      [false, null, false, null, true],
      [true, true, true, false, false],
      [false, null, true, null, false],
      [true, false, false, true, true]
    ]"
7/20/2026,Medium,"[
 [""B"", ""O"", ""A"", ""R"", ""D""],
 [""E"", null, ""F"", null, ""R""],
 [""S"", ""U"", ""T"", ""R"", ""A""],
 [""O"", null, ""E"", null, ""P""],
 [""M"", ""A"", ""R"", ""I"", ""E""]
    ]","[
      [true, true, false, false, true],
      [true, null, false, null, true],
      [false, false, true, false, false],
      [false, null, false, null, true],
      [true, true, true, true, true]
    ]"
7/20/2026,Hard,"[
 [""D"", ""I"", ""T"", ""C"", ""H""],
 [""A"", null, ""W"", null, ""O""],
 [""D"", ""R"", ""I"", ""L"", ""L""],
 [""D"", null, ""L"", null, ""E""],
 [""Y"", ""O"", ""L"", ""K"", ""Y""]
    ]","[
      [true, false, false, true, false],
      [false, null, false, null, false],
      [false, false, true, true, false],
      [false, null, true, null, false],
      [true, true, true, false, true]
    ]"
7/21/2026,Easy,"[
 [""S"", ""P"", ""U"", ""D"", ""S""],
 [""N"", null, ""V"", null, ""M""],
 [""O"", ""V"", ""U"", ""L"", ""E""],
 [""O"", null, ""L"", null, ""L""],
 [""K"", ""R"", ""A"", ""U"", ""T""]
    ]","[
      [true, true, true, true, true],
      [false, null, false, null, false],
      [false, false, true, true, true],
      [false, null, false, null, true],
      [true, true, false, true, true]
    ]"
7/21/2026,Medium,"[
 [""O"", ""P"", ""T"", ""E"", ""D""],
 [""P"", null, ""E"", null, ""A""],
 [""I"", ""R"", ""A"", ""Q"", ""I""],
 [""N"", null, ""T"", null, ""S""],
 [""E"", ""S"", ""S"", ""A"", ""Y""]
    ]","[
      [false, true, false, true, false],
      [true, null, true, null, false],
      [true, false, true, true, true],
      [false, null, false, null, false],
      [true, false, false, true, false]
    ]"
7/21/2026,Hard,"[
 [""S"", ""C"", ""H"", ""W"", ""A""],
 [""A"", null, ""U"", null, ""L""],
 [""G"", ""E"", ""N"", ""E"", ""T""],
 [""E"", null, ""K"", null, ""A""],
 [""M"", ""U"", ""S"", ""E"", ""R""]
    ]","[
      [false, false, false, false, false],
      [true, null, false, null, false],
      [false, true, false, true, true],
      [false, null, false, null, true],
      [true, true, false, false, true]
    ]"
7/22/2026,Easy,"[
 [""C"", ""A"", ""W"", ""E"", ""D""],
 [""O"", null, ""A"", null, ""E""],
 [""S"", ""T"", ""Y"", ""L"", ""I""],
 [""E"", null, ""N"", null, ""T""],
 [""T"", ""E"", ""E"", ""N"", ""Y""]
    ]","[
      [true, false, false, false, true],
      [false, null, false, null, true],
      [true, true, true, true, false],
      [true, null, false, null, false],
      [true, true, true, true, true]
    ]"
7/22/2026,Medium,"[
 [""C"", ""U"", ""K"", ""E"", ""S""],
 [""O"", null, ""E"", null, ""A""],
 [""P"", ""O"", ""L"", ""A"", ""R""],
 [""E"", null, ""P"", null, ""I""],
 [""R"", ""U"", ""S"", ""E"", ""S""]
    ]","[
      [true, true, false, true, true],
      [true, null, false, null, true],
      [false, false, false, true, false],
      [false, null, false, null, false],
      [true, true, false, false, false]
    ]"
7/22/2026,Hard,"[
 [""P"", ""O"", ""O"", ""P"", ""S""],
 [""L"", null, ""L"", null, ""N""],
 [""A"", ""U"", ""D"", ""I"", ""O""],
 [""C"", null, ""I"", null, ""R""],
 [""E"", ""X"", ""E"", ""A"", ""T""]
    ]","[
      [false, true, false, false, true],
      [true, null, false, null, true],
      [false, false, true, false, false],
      [true, null, false, null, false],
      [true, false, false, false, true]
    ]"
7/23/2026,Easy,"[
 [""G"", ""L"", ""Y"", ""P"", ""H""],
 [""L"", null, ""A"", null, ""O""],
 [""A"", ""N"", ""N"", ""U"", ""M""],
 [""D"", null, ""K"", null, ""E""],
 [""E"", ""S"", ""S"", ""A"", ""Y""]
    ]","[
      [true, true, true, false, true],
      [true, null, false, null, true],
      [false, true, true, false, true],
      [false, null, false, null, false],
      [true, true, false, true, true]
    ]"
