puzzleDate,difficulty,solutionGrid,staticCells,words,definitions
7/9/2026,Hard,"[
 [""U"", ""S"", ""H"", ""E"", ""R""],
 [""N"", null, ""Y"", null, ""A""],
 [""C"", ""A"", ""P"", ""E"", ""D""],
 [""U"", null, ""E"", null, ""I""],
 [""T"", ""O"", ""R"", ""S"", ""O""]
    ]","[
      [true, true, false, true, true],
      [false, null, false, null, true],
      [false, false, true, false, false],
      [true, null, false, null, false],
      [false, false, false, true, true]
    ]","[""USHER"",""CAPED"",""TORSO"",""UNCUT"",""HYPER"",""RADIO""]","[{""word"":""USHER"",""pos"":""noun"",""def"":""A person, in a church, cinema etc., who escorts people to their seats.""},{""word"":""CAPED"",""pos"":""adjective"",""def"":""Wearing a cape or capes.""},{""word"":""TORSO"",""pos"":""noun"",""def"":""The main part of the (human) body that extends from the neck to the groin, excluding the head and limbs.""},{""word"":""UNCUT"",""pos"":""adjective"",""def"":""Not cut.""},{""word"":""HYPER"",""pos"":""noun"",""def"":""Hyperextension exercise""},{""word"":""RADIO"",""pos"":""noun"",""def"":""The technology that allows for the transmission of sound or other signals by modulation of electromagnetic waves.""}]"
7/10/2026,Easy,"[
 [""L"", ""A"", ""R"", ""G"", ""E""],
 [""O"", null, ""A"", null, ""A""],
 [""W"", ""A"", ""T"", ""T"", ""S""],
 [""E"", null, ""T"", null, ""E""],
 [""R"", ""O"", ""Y"", ""A"", ""L""]
    ]","[
      [true, false, false, true, true],
      [true, null, true, null, true],
      [false, false, true, false, false],
      [false, null, false, null, true],
      [true, false, true, false, true]
    ]","[""LARGE"",""WATTS"",""ROYAL"",""LOWER"",""RATTY"",""EASEL""]","[{""word"":""LARGE"",""pos"":""noun"",""def"":""An old musical note, equal to two longas, four breves, or eight semibreves.""},{""word"":""WATTS"",""pos"":""noun"",""def"":""In the International System of Units, the derived unit of power; the power of a system in which one joule of energy is transferred per second. Symbol: W""},{""word"":""ROYAL"",""pos"":""noun"",""def"":""A royal person; a member of a royal family.""},{""word"":""LOWER"",""pos"":""adjective"",""def"":""Situated close to, or even below, the ground or another normal reference plane; not high or lofty.""},{""word"":""RATTY"",""pos"":""adjective"",""def"":""Similar to a rat; ratlike.""},{""word"":""EASEL"",""pos"":""noun"",""def"":""An upright frame, typically on three legs, for displaying or supporting something, such as an artist's canvas.""}]"
7/10/2026,Medium,"[
 [""T"", ""R"", ""A"", ""S"", ""H""],
 [""E"", null, ""G"", null, ""E""],
 [""N"", ""Y"", ""A"", ""L"", ""A""],
 [""E"", null, ""P"", null, ""R""],
 [""T"", ""W"", ""E"", ""E"", ""T""]
    ]","[
      [false, false, true, true, true],
      [true, null, false, null, false],
      [false, true, false, false, true],
      [false, null, false, null, true],
      [false, true, true, true, true]
    ]","[""TRASH"",""NYALA"",""TWEET"",""TENET"",""AGAPE"",""HEART""]","[{""word"":""TRASH"",""pos"":""noun"",""def"":""Useless things to be discarded; rubbish; refuse.""},{""word"":""NYALA"",""pos"":""noun"",""def"":""A southern African antelope, Tragelaphus angasii (syn. Nyala angasii), with thin white stripes in the grey or brown coat, a ridge of tufted hair running all along the spine, and long horns with a spiral twist.""},{""word"":""TWEET"",""pos"":""noun"",""def"":""The sound of a bird; any short high-pitched sound or whistle.""},{""word"":""TENET"",""pos"":""noun"",""def"":""An opinion, belief, or principle that is held as absolute truth by someone or especially an organization.""},{""word"":""AGAPE"",""pos"":""adjective"",""def"":""In a state of astonishment, wonder, expectation, or eager attention; as with mouth hanging open.""},{""word"":""HEART"",""pos"":""noun"",""def"":""A muscular organ that pumps blood through the body, traditionally thought to be the seat of emotion.""}]"
7/10/2026,Hard,"[
 [""O"", ""U"", ""T"", ""E"", ""R""],
 [""V"", null, ""R"", null, ""I""],
 [""E"", ""Y"", ""I"", ""N"", ""G""],
 [""R"", null, ""B"", null, ""H""],
 [""T"", ""R"", ""E"", ""A"", ""T""]
    ]","[
      [true, true, false, false, true],
      [false, null, false, null, true],
      [false, true, true, false, false],
      [true, null, false, null, true],
      [false, false, false, false, true]
    ]","[""OUTER"",""EYING"",""TREAT"",""OVERT"",""TRIBE"",""RIGHT""]","[{""word"":""OUTER"",""pos"":""noun"",""def"":""An outer part.""},{""word"":""EYING"",""pos"":""verb"",""def"":""To observe carefully or appraisingly.""},{""word"":""TREAT"",""pos"":""noun"",""def"":""An entertainment, outing, food, drink, or other indulgence provided by someone for the enjoyment of others.""},{""word"":""OVERT"",""pos"":""adjective"",""def"":""Open and not concealed or secret.""},{""word"":""TRIBE"",""pos"":""noun"",""def"":""A socially, ethnically, or politically cohesive group of people.""},{""word"":""RIGHT"",""pos"":""adjective"",""def"":""Straight, not bent.""}]"
7/11/2026,Easy,"[
 [""S"", ""H"", ""O"", ""W"", ""N""],
 [""P"", null, ""U"", null, ""E""],
 [""E"", ""N"", ""N"", ""U"", ""I""],
 [""L"", null, ""C"", null, ""G""],
 [""T"", ""E"", ""E"", ""T"", ""H""]
    ]","[
      [true, true, false, false, true],
      [true, null, false, null, true],
      [false, true, true, true, false],
      [false, null, false, null, true],
      [true, true, true, false, true]
    ]","[""SHOWN"",""ENNUI"",""TEETH"",""SPELT"",""OUNCE"",""NEIGH""]","[{""word"":""SHOWN"",""pos"":""verb"",""def"":""To display, to have somebody see (something).""},{""word"":""ENNUI"",""pos"":""noun"",""def"":""A gripping listlessness or melancholia caused by boredom; depression.""},{""word"":""TEETH"",""pos"":""noun"",""def"":""The ability to be enforced, or to be enforced to any useful effect.""},{""word"":""SPELT"",""pos"":""verb"",""def"":""To read (something) as though letter by letter; to peruse slowly or with effort.""},{""word"":""OUNCE"",""pos"":""noun"",""def"":""An avoirdupois ounce, weighing 1/16 of an avoirdupois pound, or 28.3495 grams.""},{""word"":""NEIGH"",""pos"":""noun"",""def"":""The cry of a horse.""}]"
7/11/2026,Medium,"[
 [""L"", ""U"", ""P"", ""U"", ""S""],
 [""U"", null, ""E"", null, ""I""],
 [""R"", ""A"", ""R"", ""E"", ""R""],
 [""C"", null, ""I"", null, ""E""],
 [""H"", ""A"", ""L"", ""O"", ""N""]
    ]","[
      [true, true, true, true, true],
      [false, null, false, null, true],
      [true, false, true, false, false],
      [false, null, true, null, true],
      [true, false, false, false, true]
    ]","[""LUPUS"",""RARER"",""HALON"",""LURCH"",""PERIL"",""SIREN""]","[{""word"":""LUPUS"",""pos"":""noun"",""def"":""Any of a number of autoimmune diseases, the most common of which is systemic lupus erythematosus.""},{""word"":""RARER"",""pos"":""adjective"",""def"":""Very uncommon; scarce.""},{""word"":""HALON"",""pos"":""noun"",""def"":""A hydrocarbon in which one or more hydrogen atoms have been replaced by halogens""},{""word"":""LURCH"",""pos"":""noun"",""def"":""A sudden or unsteady movement.""},{""word"":""PERIL"",""pos"":""noun"",""def"":""A situation of serious and immediate danger.""},{""word"":""SIREN"",""pos"":""noun"",""def"":""One of a group of nymphs who lured mariners to their death on the rocks.""}]"
7/11/2026,Hard,"[
 [""C"", ""I"", ""V"", ""I"", ""C""],
 [""A"", null, ""I"", null, ""I""],
 [""T"", ""U"", ""T"", ""O"", ""R""],
 [""C"", null, ""A"", null, ""C""],
 [""H"", ""A"", ""L"", ""V"", ""A""]
    ]","[
      [false, false, false, true, false],
      [false, null, true, null, true],
      [true, true, false, true, false],
      [true, null, true, null, true],
      [true, false, false, false, false]
    ]","[""CIVIC"",""TUTOR"",""HALVA"",""CATCH"",""VITAL"",""CIRCA""]","[{""word"":""CIVIC"",""pos"":""adjective"",""def"":""Of, relating to, or belonging to a city, a citizen, or citizenship; municipal or civil.""},{""word"":""TUTOR"",""pos"":""noun"",""def"":""One who teaches another (usually called a student, learner, or tutee) in a one-on-one or small-group interaction.""},{""word"":""HALVA"",""pos"":""noun"",""def"":""A confection usually made from crushed sesame seeds and honey. It is a traditional dessert in South Asia, the Mediterranean and the Middle East.""},{""word"":""CATCH"",""pos"":""noun"",""def"":""The act of seizing or capturing.""},{""word"":""VITAL"",""pos"":""adjective"",""def"":""Relating to, or characteristic of life.""},{""word"":""CIRCA"",""pos"":""preposition"",""def"":""Approximately, about, around (typically in relation to time)""}]"
7/12/2026,Easy,"[
 [""C"", ""R"", ""A"", ""F"", ""T""],
 [""A"", null, ""N"", null, ""U""],
 [""T"", ""O"", ""T"", ""A"", ""L""],
 [""E"", null, ""I"", null, ""L""],
 [""R"", ""E"", ""C"", ""C"", ""E""]
    ]","[
      [true, true, true, false, true],
      [true, null, false, null, false],
      [false, false, true, true, false],
      [false, null, true, null, false],
      [true, false, true, true, true]
    ]","[""CRAFT"",""TOTAL"",""RECCE"",""CATER"",""ANTIC"",""TULLE""]","[{""word"":""CRAFT"",""pos"":""noun"",""def"":""Strength; power; might; force .""},{""word"":""TOTAL"",""pos"":""noun"",""def"":""An amount obtained by the addition of smaller amounts.""},{""word"":""RECCE"",""pos"":""noun"",""def"":""Reconnaissance.""},{""word"":""CATER"",""pos"":""noun"",""def"":""Caterer""},{""word"":""ANTIC"",""pos"":""noun"",""def"":""A grotesque representation of a figure; a gargoyle.""},{""word"":""TULLE"",""pos"":""noun"",""def"":""A kind of silk lace or light netting, used for clothing, veils, etc.""}]"
7/12/2026,Medium,"[
 [""S"", ""H"", ""I"", ""R"", ""E""],
 [""T"", null, ""D"", null, ""R""],
 [""O"", ""I"", ""L"", ""E"", ""R""],
 [""L"", null, ""E"", null, ""O""],
 [""E"", ""Y"", ""R"", ""I"", ""R""]
    ]","[
      [true, false, false, false, true],
      [false, null, true, null, true],
      [true, false, true, true, false],
      [true, null, false, null, true],
      [true, false, false, false, true]
    ]","[""SHIRE"",""OILER"",""EYRIR"",""STOLE"",""IDLER"",""ERROR""]","[{""word"":""SHIRE"",""pos"":""noun"",""def"":""Physical area administered by a sheriff.""},{""word"":""OILER"",""pos"":""noun"",""def"":""One who or that which oils.""},{""word"":""EYRIR"",""pos"":""noun"",""def"":""A subdivision of currency, equal to one hundredth of an Icelandic króna""},{""word"":""STOLE"",""pos"":""verb"",""def"":""To take illegally, or without the owner's permission, something owned by someone else.""},{""word"":""IDLER"",""pos"":""noun"",""def"":""One who idles; one who spends his or her time in inaction.""},{""word"":""ERROR"",""pos"":""noun"",""def"":""The state, quality, or condition of being wrong.""}]"
7/12/2026,Hard,"[
 [""Y"", ""O"", ""U"", ""N"", ""G""],
 [""E"", null, ""R"", null, ""A""],
 [""A"", ""L"", ""B"", ""U"", ""M""],
 [""R"", null, ""A"", null, ""M""],
 [""N"", ""I"", ""N"", ""J"", ""A""]
    ]","[
      [true, true, false, false, true],
      [false, null, false, null, false],
      [false, false, false, false, false],
      [true, null, true, null, true],
      [false, true, false, true, true]
    ]","[""YOUNG"",""ALBUM"",""NINJA"",""YEARN"",""URBAN"",""GAMMA""]","[{""word"":""YOUNG"",""pos"":""noun"",""def"":""People who are young; young people, collectively; youth.""},{""word"":""ALBUM"",""pos"":""noun"",""def"":""A book specially designed to keep photographs, stamps, or autographs.""},{""word"":""NINJA"",""pos"":""noun"",""def"":""An adult male human.""},{""word"":""YEARN"",""pos"":""verb"",""def"":""To long, have a strong desire (for something).""},{""word"":""URBAN"",""pos"":""adjective"",""def"":""Related to the (or any) city.""},{""word"":""GAMMA"",""pos"":""noun"",""def"":""The third letter of the Greek alphabet (Γ, γ), preceded by beta (Β, β) and followed by delta, (Δ, δ).""}]"
7/13/2026,Easy,"[
 [""O"", ""P"", ""I"", ""N"", ""E""],
 [""W"", null, ""N"", null, ""N""],
 [""I"", ""S"", ""L"", ""E"", ""T""],
 [""N"", null, ""A"", null, ""E""],
 [""G"", ""A"", ""Y"", ""E"", ""R""]
    ]","[
      [true, true, true, true, true],
      [false, null, false, null, true],
      [false, false, true, true, false],
      [true, null, false, null, true],
      [true, false, false, false, true]
    ]","[""OPINE"",""ISLET"",""GAYER"",""OWING"",""INLAY"",""ENTER""]","[{""word"":""OPINE"",""pos"":""verb"",""def"":""To have or express an opinion; to state as an opinion; to suppose, consider (that).""},{""word"":""ISLET"",""pos"":""noun"",""def"":""A small island""},{""word"":""GAYER"",""pos"":""adjective"",""def"":""(possibly obsolete) Happy, joyful, and lively.""},{""word"":""OWING"",""pos"":""verb"",""def"":""To be under an obligation to give something back to someone or to perform some action for someone.""},{""word"":""INLAY"",""pos"":""noun"",""def"":""The material placed within a different material in the form of a decoration.""},{""word"":""ENTER"",""pos"":""noun"",""def"":""The \""Enter\"" key on a computer keyboard.""}]"
7/13/2026,Medium,"[
 [""S"", ""A"", ""S"", ""S"", ""Y""],
 [""O"", null, ""M"", null, ""I""],
 [""U"", ""S"", ""A"", ""G"", ""E""],
 [""N"", null, ""R"", null, ""L""],
 [""D"", ""A"", ""T"", ""E"", ""D""]
    ]","[
      [true, true, true, true, true],
      [false, null, true, null, false],
      [false, true, true, true, false],
      [false, null, false, null, false],
      [true, true, false, false, true]
    ]","[""SASSY"",""USAGE"",""DATED"",""SOUND"",""SMART"",""YIELD""]","[{""word"":""SASSY"",""pos"":""adjective"",""def"":""Bold and spirited, cheeky, impudent, saucy.""},{""word"":""USAGE"",""pos"":""noun"",""def"":""The manner or the amount of using; use.""},{""word"":""DATED"",""pos"":""verb"",""def"":""To note the time or place of writing or executing; to express in an instrument the time of its execution.""},{""word"":""SOUND"",""pos"":""adjective"",""def"":""Healthy.""},{""word"":""SMART"",""pos"":""verb"",""def"":""To hurt or sting.""},{""word"":""YIELD"",""pos"":""verb"",""def"":""To pay, give in payment; repay, recompense; reward; requite.""}]"
7/13/2026,Hard,"[
 [""A"", ""S"", ""K"", ""E"", ""W""],
 [""L"", null, ""N"", null, ""I""],
 [""I"", ""N"", ""E"", ""P"", ""T""],
 [""V"", null, ""L"", null, ""T""],
 [""E"", ""N"", ""T"", ""R"", ""Y""]
    ]","[
      [true, false, false, true, true],
      [true, null, false, null, true],
      [true, false, true, false, true],
      [false, null, false, null, false],
      [false, false, false, false, true]
    ]","[""ASKEW"",""INEPT"",""ENTRY"",""ALIVE"",""KNELT"",""WITTY""]","[{""word"":""ASKEW"",""pos"":""adjective"",""def"":""Turned or twisted to one side.""},{""word"":""INEPT"",""pos"":""adjective"",""def"":""Not able to do something; not proficient; displaying incompetence.""},{""word"":""ENTRY"",""pos"":""noun"",""def"":""The act of entering.""},{""word"":""ALIVE"",""pos"":""adjective"",""def"":""Having life; living; not dead""},{""word"":""KNELT"",""pos"":""verb"",""def"":""To rest on one's bent knees, sometimes only one; to move to such a position.""},{""word"":""WITTY"",""pos"":""adjective"",""def"":""Wise, having good judgement.""}]"
7/14/2026,Easy,"[
 [""P"", ""O"", ""I"", ""N"", ""T""],
 [""O"", null, ""N"", null, ""R""],
 [""S"", ""W"", ""A"", ""M"", ""I""],
 [""I"", null, ""N"", null, ""T""],
 [""T"", ""H"", ""E"", ""M"", ""E""]
    ]","[
      [true, false, false, false, true],
      [true, null, true, null, false],
      [true, true, true, false, false],
      [true, null, true, null, false],
      [true, false, true, false, true]
    ]","[""POINT"",""SWAMI"",""THEME"",""POSIT"",""INANE"",""TRITE""]","[{""word"":""POINT"",""pos"":""noun"",""def"":""A discrete division of something.""},{""word"":""SWAMI"",""pos"":""noun"",""def"":""(used as a title) A Hindu ascetic or religious teacher.""},{""word"":""THEME"",""pos"":""noun"",""def"":""A subject of a talk or an artistic piece; a topic.""},{""word"":""POSIT"",""pos"":""noun"",""def"":""Something that is posited; a postulate.""},{""word"":""INANE"",""pos"":""noun"",""def"":""That which is void or empty.""},{""word"":""TRITE"",""pos"":""adjective"",""def"":""Often in reference to a word or phrase: used so many times that it is commonplace, or no longer interesting or effective; worn out, hackneyed.""}]"
7/14/2026,Medium,"[
 [""I"", ""G"", ""L"", ""O"", ""O""],
 [""N"", null, ""E"", null, ""B""],
 [""G"", ""E"", ""E"", ""S"", ""E""],
 [""O"", null, ""R"", null, ""S""],
 [""T"", ""H"", ""Y"", ""M"", ""E""]
    ]","[
      [true, false, true, true, true],
      [false, null, false, null, true],
      [true, true, true, false, false],
      [false, null, false, null, false],
      [true, true, false, true, true]
    ]","[""IGLOO"",""GEESE"",""THYME"",""INGOT"",""LEERY"",""OBESE""]","[{""word"":""IGLOO"",""pos"":""noun"",""def"":""A dome-shaped Inuit shelter, constructed of blocks cut from snow.""},{""word"":""GEESE"",""pos"":""noun"",""def"":""Any of various grazing waterfowl of the family Anatidae, which have feathers and webbed feet and are capable of flying, swimming, and walking on land, and which are bigger than ducks.""},{""word"":""THYME"",""pos"":""noun"",""def"":""Any plant of the labiate genus Thymus, such as the garden thyme, Thymus vulgaris, a warm, pungent aromatic, that is much used to give a relish to seasoning and soups.""},{""word"":""INGOT"",""pos"":""noun"",""def"":""A solid block of more or less pure metal, often but not necessarily bricklike in shape and trapezoidal in cross-section, the result of pouring out and cooling molten metal, often immediately after smelting from raw ore or alloying from constituents.""},{""word"":""LEERY"",""pos"":""adjective"",""def"":""Cautious, suspicious, wary, hesitant, or nervous about something; having reservations or concerns.""},{""word"":""OBESE"",""pos"":""adjective"",""def"":""Extremely overweight, especially: weighing more than 20% (for men) or 25% (for women) over their ideal weight determined by height and build; or, having a body mass index over 30 kg/m2.""}]"
7/14/2026,Hard,"[
 [""S"", ""O"", ""O"", ""T"", ""H""],
 [""N"", null, ""R"", null, ""Y""],
 [""A"", ""N"", ""G"", ""L"", ""E""],
 [""R"", null, ""A"", null, ""N""],
 [""L"", ""I"", ""N"", ""G"", ""A""]
    ]","[
      [false, false, true, true, false],
      [true, null, true, null, false],
      [false, true, true, true, false],
      [true, null, false, null, false],
      [true, true, false, false, false]
    ]","[""SOOTH"",""ANGLE"",""LINGA"",""SNARL"",""ORGAN"",""HYENA""]","[{""word"":""SOOTH"",""pos"":""noun"",""def"":""Truth.""},{""word"":""ANGLE"",""pos"":""noun"",""def"":""A figure formed by two rays which start from a common point (a plane angle) or by three planes that intersect (a solid angle).""},{""word"":""LINGA"",""pos"":""noun"",""def"":""(Shaivism) The aniconic representation traditionally worshipped as a symbol of or in connection with Shiva.""},{""word"":""SNARL"",""pos"":""noun"",""def"":""A knot or complication of hair, thread, or the like, difficult to disentangle.""},{""word"":""ORGAN"",""pos"":""noun"",""def"":""A larger part of an organism, composed of tissues that perform similar functions.""},{""word"":""HYENA"",""pos"":""noun"",""def"":""Any of the medium-sized to large feliform carnivores of the subfamily Hyaeninae (genera Hyaena and Crocuta), native to Africa and Asia and noted for the sound similar to laughter which they can make if excited.""}]"
7/15/2026,Easy,"[
 [""F"", ""E"", ""M"", ""U"", ""R""],
 [""R"", null, ""O"", null, ""E""],
 [""A"", ""C"", ""T"", ""I"", ""N""],
 [""N"", null, ""T"", null, ""A""],
 [""K"", ""N"", ""O"", ""L"", ""L""]
    ]","[
      [true, false, true, false, true],
      [false, null, true, null, false],
      [false, false, true, false, true],
      [true, null, true, null, true],
      [true, true, false, true, true]
    ]","[""FEMUR"",""ACTIN"",""KNOLL"",""FRANK"",""MOTTO"",""RENAL""]","[{""word"":""FEMUR"",""pos"":""noun"",""def"":""A thighbone.""},{""word"":""ACTIN"",""pos"":""noun"",""def"":""A globular structural protein that polymerizes in a helical fashion to form an actin filament (or microfilament).""},{""word"":""KNOLL"",""pos"":""noun"",""def"":""A small mound or rounded hill.""},{""word"":""FRANK"",""pos"":""noun"",""def"":""Free postage, a right exercised by governments (usually with definite article).""},{""word"":""MOTTO"",""pos"":""noun"",""def"":""A sentence, phrase, or word, forming part of an heraldic achievement.""},{""word"":""RENAL"",""pos"":""adjective"",""def"":""Pertaining to the kidneys.""}]"
7/15/2026,Medium,"[
 [""O"", ""Z"", ""O"", ""N"", ""E""],
 [""T"", null, ""C"", null, ""L""],
 [""H"", ""A"", ""T"", ""E"", ""D""],
 [""E"", null, ""A"", null, ""E""],
 [""R"", ""U"", ""L"", ""E"", ""R""]
    ]","[
      [true, false, false, true, true],
      [true, null, true, null, false],
      [true, false, true, false, true],
      [false, null, false, null, false],
      [false, true, false, true, true]
    ]","[""OZONE"",""HATED"",""RULER"",""OTHER"",""OCTAL"",""ELDER""]","[{""word"":""OZONE"",""pos"":""noun"",""def"":""An allotrope of oxygen (symbol O₃) having three atoms in the molecule instead of the usual two; it is a blue gas, generated from oxygen by electrical discharge.""},{""word"":""HATED"",""pos"":""verb"",""def"":""To dislike intensely or greatly.""},{""word"":""RULER"",""pos"":""noun"",""def"":""A (usually rigid), flat, rectangular measuring or drawing device with graduations in units of measurement; a straightedge with markings.""},{""word"":""OTHER"",""pos"":""noun"",""def"":""An other, another (person, etc), more often rendered as another.""},{""word"":""OCTAL"",""pos"":""noun"",""def"":""The number system that uses the eight digits 0, 1, 2, 3, 4, 5, 6, 7.""},{""word"":""ELDER"",""pos"":""noun"",""def"":""An older person or an older member, usually a leader, of some community.""}]"
7/15/2026,Hard,"[
 [""V"", ""I"", ""D"", ""E"", ""O""],
 [""A"", null, ""R"", null, ""V""],
 [""L"", ""O"", ""O"", ""F"", ""A""],
 [""E"", null, ""L"", null, ""R""],
 [""T"", ""A"", ""L"", ""L"", ""Y""]
    ]","[
      [true, true, false, false, true],
      [false, null, true, null, true],
      [true, false, true, false, false],
      [false, null, false, null, false],
      [true, true, false, true, false]
    ]","[""VIDEO"",""LOOFA"",""TALLY"",""VALET"",""DROLL"",""OVARY""]","[{""word"":""VIDEO"",""pos"":""noun"",""def"":""Television, television show, movie.""},{""word"":""LOOFA"",""pos"":""noun"",""def"":""A tropical vine, of the genus Luffa, having almost cylindrical fruit with a spongy, fibrous interior; the dishcloth gourd""},{""word"":""TALLY"",""pos"":""interjection"",""def"":""Target sighted.""},{""word"":""VALET"",""pos"":""noun"",""def"":""A man's personal male attendant, responsible for his clothes and appearance.""},{""word"":""DROLL"",""pos"":""noun"",""def"":""A funny person; a buffoon, a wag.""},{""word"":""OVARY"",""pos"":""noun"",""def"":""A female reproductive organ, often paired, that produces ova and in mammals secretes the hormones estrogen and progesterone.""}]"
7/16/2026,Easy,"[
 [""W"", ""H"", ""E"", ""R"", ""E""],
 [""E"", null, ""L"", null, ""V""],
 [""D"", ""R"", ""I"", ""V"", ""E""],
 [""G"", null, ""T"", null, ""N""],
 [""E"", ""J"", ""E"", ""C"", ""T""]
    ]","[
      [true, true, false, false, true],
      [true, null, false, null, false],
      [false, true, true, true, true],
      [false, null, false, null, true],
      [true, false, false, false, true]
    ]","[""WHERE"",""DRIVE"",""EJECT"",""WEDGE"",""ELITE"",""EVENT""]","[{""word"":""WHERE"",""pos"":""noun"",""def"":""The place in which something happens.""},{""word"":""DRIVE"",""pos"":""noun"",""def"":""Motivation to do or achieve something; ability coupled with ambition.""},{""word"":""EJECT"",""pos"":""verb"",""def"":""To compel (a person or persons) to leave.""},{""word"":""WEDGE"",""pos"":""noun"",""def"":""One of the simple machines; a piece of material, such as metal or wood, thick at one edge and tapered to a thin edge at the other for insertion in a narrow crevice, used for splitting, tightening, securing, or levering.""},{""word"":""ELITE"",""pos"":""noun"",""def"":""A special group or social class of people which have a superior intellectual, social or economic status as, the elite of society.""},{""word"":""EVENT"",""pos"":""noun"",""def"":""An occurrence; something that happens.""}]"
7/16/2026,Medium,"[
 [""G"", ""R"", ""A"", ""C"", ""E""],
 [""R"", null, ""X"", null, ""A""],
 [""E"", ""D"", ""I"", ""C"", ""T""],
 [""E"", null, ""O"", null, ""E""],
 [""T"", ""E"", ""N"", ""O"", ""N""]
    ]","[
      [true, false, true, false, true],
      [false, null, true, null, false],
      [false, true, true, false, true],
      [true, null, false, null, false],
      [false, false, true, true, true]
    ]","[""GRACE"",""EDICT"",""TENON"",""GREET"",""AXION"",""EATEN""]","[{""word"":""GRACE"",""pos"":""noun"",""def"":""Charming, pleasing qualities.""},{""word"":""EDICT"",""pos"":""noun"",""def"":""A proclamation of law or other authoritative command.""},{""word"":""TENON"",""pos"":""noun"",""def"":""A projecting member left by cutting away the wood around it, and made to insert into a mortise, and in this way secure together the parts of a frame.""},{""word"":""GREET"",""pos"":""verb"",""def"":""To welcome in a friendly manner, either in person or through another means e.g. writing or over the phone/internet""},{""word"":""AXION"",""pos"":""noun"",""def"":""A hypothetical subatomic particle postulated to resolve certain symmetry problems concerning the strong nuclear force.""},{""word"":""EATEN"",""pos"":""verb"",""def"":""To ingest; to be ingested.""}]"
7/16/2026,Hard,"[
 [""F"", ""L"", ""A"", ""N"", ""K""],
 [""E"", null, ""T"", null, ""N""],
 [""T"", ""R"", ""O"", ""N"", ""A""],
 [""C"", null, ""L"", null, ""V""],
 [""H"", ""A"", ""L"", ""V"", ""E""]
    ]","[
      [false, false, true, true, false],
      [false, null, true, null, true],
      [true, false, true, true, false],
      [false, null, false, null, false],
      [true, false, false, true, false]
    ]","[""FLANK"",""TRONA"",""HALVE"",""FETCH"",""ATOLL"",""KNAVE""]","[{""word"":""FLANK"",""pos"":""noun"",""def"":""The flesh between the last rib and the hip; the side.""},{""word"":""TRONA"",""pos"":""noun"",""def"":""A saline evaporite, consisting of mixture of sodium carbonate and sodium bicarbonate, Na3HCO3CO3·2H2O.""},{""word"":""HALVE"",""pos"":""verb"",""def"":""To reduce to half the original amount.""},{""word"":""FETCH"",""pos"":""noun"",""def"":""An act of fetching, of bringing something from a distance.""},{""word"":""ATOLL"",""pos"":""noun"",""def"":""A type of island consisting of a ribbon reef that nearly or entirely surrounds a lagoon and supports, in most cases, one to many islets on the reef platform. Atolls have a unique geology, so not all islands with a reef and a lagoon are atolls""},{""word"":""KNAVE"",""pos"":""noun"",""def"":""A boy; especially, a boy servant.""}]"
7/17/2026,Easy,"[
 [""G"", ""L"", ""A"", ""D"", ""E""],
 [""L"", null, ""W"", null, ""X""],
 [""A"", ""B"", ""A"", ""Y"", ""A""],
 [""R"", null, ""R"", null, ""L""],
 [""E"", ""R"", ""E"", ""C"", ""T""]
    ]","[
      [true, false, false, false, true],
      [true, null, true, null, false],
      [false, false, true, false, false],
      [true, null, true, null, false],
      [true, false, true, true, true]
    ]","[""GLADE"",""ABAYA"",""ERECT"",""GLARE"",""AWARE"",""EXALT""]","[{""word"":""GLADE"",""pos"":""noun"",""def"":""An open passage through a wood; a grassy open or cleared space in a forest.""},{""word"":""ABAYA"",""pos"":""noun"",""def"":""A coarse, often striped, felted fabric from the Middle East, woven from goat or camel hair.""},{""word"":""ERECT"",""pos"":""adjective"",""def"":""Upright; vertical or reaching broadly upwards.""},{""word"":""GLARE"",""pos"":""noun"",""def"":""An intense, blinding light.""},{""word"":""AWARE"",""pos"":""adjective"",""def"":""Vigilant or on one's guard against danger or difficulty.""},{""word"":""EXALT"",""pos"":""verb"",""def"":""To honor; to hold in high esteem.""}]"
7/17/2026,Medium,"[
 [""T"", ""A"", ""B"", ""O"", ""O""],
 [""H"", null, ""E"", null, ""C""],
 [""U"", ""N"", ""S"", ""E"", ""T""],
 [""M"", null, ""E"", null, ""E""],
 [""B"", ""U"", ""T"", ""U"", ""T""]
    ]","[
      [true, false, false, false, false],
      [true, null, false, null, true],
      [true, true, true, false, true],
      [true, null, false, null, false],
      [true, true, false, true, true]
    ]","[""TABOO"",""UNSET"",""BUTUT"",""THUMB"",""BESET"",""OCTET""]","[{""word"":""TABOO"",""pos"":""noun"",""def"":""An inhibition or ban that results from social custom or emotional aversion.""},{""word"":""UNSET"",""pos"":""verb"",""def"":""To make not set.""},{""word"":""BUTUT"",""pos"":""noun"",""def"":""A unit of currency, worth one hundredth of a Gambian dalasi""},{""word"":""THUMB"",""pos"":""noun"",""def"":""The short thick digit of the hand that for humans has the most mobility and can be made to oppose (moved to touch) all of the other fingers.""},{""word"":""BESET"",""pos"":""verb"",""def"":""To surround or hem in.""},{""word"":""OCTET"",""pos"":""noun"",""def"":""A group or set of eight of something.""}]"
