puzzleDate,difficulty,solutionGrid,staticCells,words,definitions
8/30/2026,Easy,"[
 [""G"", ""L"", ""A"", ""S"", ""S""],
 [""R"", null, ""W"", null, ""H""],
 [""E"", ""N"", ""O"", ""K"", ""I""],
 [""A"", null, ""K"", null, ""N""],
 [""T"", ""H"", ""E"", ""R"", ""E""]
    ]","[
      [true, true, false, false, true],
      [false, null, false, null, false],
      [false, true, true, true, false],
      [false, null, false, null, true],
      [true, true, false, true, true]
    ]","[""GLASS"",""ENOKI"",""THERE"",""GREAT"",""AWOKE"",""SHINE""]","[{""word"":""GLASS"",""pos"":""verb"",""def"":""To apply fibreglass to.""},{""word"":""ENOKI"",""pos"":""noun"",""def"":""An enoki mushroom, Flammulina velutipes.""},{""word"":""THERE"",""pos"":""noun"",""def"":""That place.""},{""word"":""GREAT"",""pos"":""noun"",""def"":""A person of major significance, accomplishment or acclaim.""},{""word"":""AWOKE"",""pos"":""verb"",""def"":""To become conscious after having slept.""},{""word"":""SHINE"",""pos"":""noun"",""def"":""Brightness from a source of light.""}]"
8/30/2026,Medium,"[
 [""F"", ""R"", ""A"", ""I"", ""L""],
 [""L"", null, ""D"", null, ""E""],
 [""A"", ""R"", ""O"", ""M"", ""A""],
 [""I"", null, ""R"", null, ""K""],
 [""L"", ""A"", ""N"", ""K"", ""Y""]
    ]","[
      [true, true, true, false, true],
      [false, null, false, null, false],
      [false, false, true, true, false],
      [true, null, true, null, false],
      [true, false, true, false, true]
    ]","[""FRAIL"",""AROMA"",""LANKY"",""FLAIL"",""ADORN"",""LEAKY""]","[{""word"":""FRAIL"",""pos"":""noun"",""def"":""A basket made of rushes, used chiefly to hold figs and raisins.""},{""word"":""AROMA"",""pos"":""noun"",""def"":""A smell; especially a pleasant spicy or fragrant one.""},{""word"":""LANKY"",""pos"":""adjective"",""def"":""Tall, slim, and rather ungraceful or awkward.""},{""word"":""FLAIL"",""pos"":""noun"",""def"":""A tool used for threshing, consisting of a long handle with a shorter stick attached with a short piece of chain, thong or similar material.""},{""word"":""ADORN"",""pos"":""noun"",""def"":""Adornment""},{""word"":""LEAKY"",""pos"":""adjective"",""def"":""Having leaks; not fully sealed.""}]"
8/30/2026,Hard,"[
 [""S"", ""H"", ""A"", ""R"", ""P""],
 [""M"", null, ""R"", null, ""A""],
 [""A"", ""S"", ""S"", ""E"", ""T""],
 [""L"", null, ""O"", null, ""I""],
 [""L"", ""E"", ""N"", ""T"", ""O""]
    ]","[
      [true, false, false, false, true],
      [true, null, true, null, false],
      [true, true, true, true, false],
      [true, null, false, null, false],
      [true, false, false, false, false]
    ]","[""SHARP"",""ASSET"",""LENTO"",""SMALL"",""ARSON"",""PATIO""]","[{""word"":""SHARP"",""pos"":""noun"",""def"":""The symbol ♯, placed after the name of a note in the key signature or before a note on the staff to indicate that the note is to be played a semitone higher.""},{""word"":""ASSET"",""pos"":""noun"",""def"":""Something or someone of any value; any portion of one's property or effects so considered.""},{""word"":""LENTO"",""pos"":""noun"",""def"":""A tempo mark directing that a passage is to be played very slowly.""},{""word"":""SMALL"",""pos"":""noun"",""def"":""Any part of something that is smaller or slimmer than the rest, now usually with anatomical reference to the back.""},{""word"":""ARSON"",""pos"":""noun"",""def"":""The crime of deliberately starting a fire with intent to cause damage.""},{""word"":""PATIO"",""pos"":""noun"",""def"":""A paved outside area, adjoining a house, used for dining or recreation.""}]"
8/31/2026,Easy,"[
 [""K"", ""N"", ""A"", ""C"", ""K""],
 [""E"", null, ""B"", null, ""N""],
 [""B"", ""R"", ""O"", ""K"", ""E""],
 [""A"", null, ""U"", null, ""L""],
 [""B"", ""U"", ""T"", ""U"", ""T""]
    ]","[
      [true, true, false, false, true],
      [true, null, false, null, true],
      [false, true, true, true, false],
      [false, null, false, null, false],
      [true, true, false, true, true]
    ]","[""KNACK"",""BROKE"",""BUTUT"",""KEBAB"",""ABOUT"",""KNELT""]","[{""word"":""KNACK"",""pos"":""noun"",""def"":""A readiness in performance; aptness at doing something.""},{""word"":""BROKE"",""pos"":""verb"",""def"":""To separate into two or more pieces, to fracture or crack, by a process that cannot easily be reversed for reassembly.""},{""word"":""BUTUT"",""pos"":""noun"",""def"":""A unit of currency, worth one hundredth of a Gambian dalasi""},{""word"":""KEBAB"",""pos"":""noun"",""def"":""A dish of pieces of meat, fish, or vegetables roasted on a skewer or spit, especially a doner kebab.""},{""word"":""ABOUT"",""pos"":""adjective"",""def"":""Moving around; astir.""},{""word"":""KNELT"",""pos"":""verb"",""def"":""To rest on one's bent knees, sometimes only one; to move to such a position.""}]"
8/31/2026,Medium,"[
 [""I"", ""N"", ""F"", ""E"", ""R""],
 [""N"", null, ""O"", null, ""O""],
 [""A"", ""N"", ""C"", ""H"", ""O""],
 [""N"", null, ""A"", null, ""S""],
 [""E"", ""C"", ""L"", ""A"", ""T""]
    ]","[
      [true, false, false, false, true],
      [false, null, true, null, true],
      [true, true, true, true, false],
      [false, null, true, null, true],
      [true, false, false, false, true]
    ]","[""INFER"",""ANCHO"",""ECLAT"",""INANE"",""FOCAL"",""ROOST""]","[{""word"":""INFER"",""pos"":""verb"",""def"":""To introduce (something) as a reasoned conclusion; to conclude by reasoning or deduction, as from premises or evidence.""},{""word"":""ANCHO"",""pos"":""noun"",""def"":""A broad, flat, dried poblano pepper, often ground into a powder.""},{""word"":""ECLAT"",""pos"":""noun"",""def"":""A brilliant or successful effect; brilliance of success or effort; splendor; brilliant show; striking effect; glory; renown.""},{""word"":""INANE"",""pos"":""noun"",""def"":""That which is void or empty.""},{""word"":""FOCAL"",""pos"":""adjective"",""def"":""Belonging to, concerning, or located at a focus""},{""word"":""ROOST"",""pos"":""noun"",""def"":""The place where a bird sleeps (usually its nest or a branch).""}]"
8/31/2026,Hard,"[
 [""W"", ""I"", ""L"", ""L"", ""Y""],
 [""E"", null, ""I"", null, ""E""],
 [""D"", ""U"", ""M"", ""K"", ""A""],
 [""G"", null, ""B"", null, ""R""],
 [""E"", ""X"", ""O"", ""N"", ""S""]
    ]","[
      [false, false, true, true, true],
      [false, null, false, null, false],
      [false, true, true, false, true],
      [false, null, false, null, true],
      [true, true, false, false, false]
    ]","[""WILLY"",""DUMKA"",""EXONS"",""WEDGE"",""LIMBO"",""YEARS""]","[{""word"":""WILLY"",""pos"":""adjective"",""def"":""Willing; favourable; ready; eager.""},{""word"":""DUMKA"",""pos"":""noun"",""def"":""A genre of instrumental folk music from Ukraine.""},{""word"":""EXONS"",""pos"":""noun"",""def"":""An officer of the Queen's Body Guard of the Yeomen of the Guard.""},{""word"":""WEDGE"",""pos"":""noun"",""def"":""One of the simple machines; a piece of material, such as metal or wood, thick at one edge and tapered to a thin edge at the other for insertion in a narrow crevice, used for splitting, tightening, securing, or levering.""},{""word"":""LIMBO"",""pos"":""noun"",""def"":""(Roman Catholic theology, since circa 400 A.D.) The place where innocent souls exist temporarily until they can enter heaven, notably those of the saints who died before the advent of Christ (limbus patruum) and those of unbaptized but innocent children (limbus infantum).""},{""word"":""YEARS"",""pos"":""noun"",""def"":""A solar year, the time it takes the Earth to complete one revolution of the Sun (between 365.24 and 365.26 days depending on the point of reference).""}]"
9/1/2026,Easy,"[
 [""F"", ""R"", ""O"", ""N"", ""T""],
 [""R"", null, ""A"", null, ""R""],
 [""I"", ""N"", ""K"", ""L"", ""E""],
 [""E"", null, ""E"", null, ""A""],
 [""D"", ""I"", ""N"", ""E"", ""D""]
    ]","[
      [true, true, true, false, true],
      [true, null, true, null, true],
      [false, true, true, false, false],
      [true, null, false, null, false],
      [true, false, false, true, true]
    ]","[""FRONT"",""INKLE"",""DINED"",""FRIED"",""OAKEN"",""TREAD""]","[{""word"":""FRONT"",""pos"":""noun"",""def"":""The foremost side of something or the end that faces the direction it normally moves.""},{""word"":""INKLE"",""pos"":""verb"",""def"":""To hint at; disclose.""},{""word"":""DINED"",""pos"":""verb"",""def"":""To eat; to eat dinner or supper.""},{""word"":""FRIED"",""pos"":""adjective"",""def"":""Cooked by frying.""},{""word"":""OAKEN"",""pos"":""adjective"",""def"":""Made from the wood of the oak tree. Also in metaphorical uses, suggesting robustness.""},{""word"":""TREAD"",""pos"":""verb"",""def"":""To step or walk (on or over something); to trample.""}]"
9/1/2026,Medium,"[
 [""M"", ""O"", ""T"", ""T"", ""O""],
 [""A"", null, ""H"", null, ""V""],
 [""F"", ""L"", ""U"", ""M"", ""E""],
 [""I"", null, ""M"", null, ""R""],
 [""A"", ""B"", ""B"", ""O"", ""T""]
    ]","[
      [true, false, true, true, true],
      [false, null, true, null, false],
      [false, true, true, false, false],
      [true, null, false, null, true],
      [true, true, false, false, true]
    ]","[""MOTTO"",""FLUME"",""ABBOT"",""MAFIA"",""THUMB"",""OVERT""]","[{""word"":""MOTTO"",""pos"":""noun"",""def"":""A sentence, phrase, or word, forming part of an heraldic achievement.""},{""word"":""FLUME"",""pos"":""noun"",""def"":""A ravine or gorge, usually one with water running through.""},{""word"":""ABBOT"",""pos"":""noun"",""def"":""The superior or head of an abbey or monastery.""},{""word"":""MAFIA"",""pos"":""noun"",""def"":""A hierarchically structured secret organisation engaged in illegal activities like distribution of narcotics, gambling and extortion.""},{""word"":""THUMB"",""pos"":""noun"",""def"":""The short thick digit of the hand that for humans has the most mobility and can be made to oppose (moved to touch) all of the other fingers.""},{""word"":""OVERT"",""pos"":""adjective"",""def"":""Open and not concealed or secret.""}]"
9/1/2026,Hard,"[
 [""C"", ""I"", ""V"", ""I"", ""C""],
 [""A"", null, ""A"", null, ""L""],
 [""T"", ""E"", ""L"", ""C"", ""O""],
 [""C"", null, ""O"", null, ""S""],
 [""H"", ""O"", ""R"", ""S"", ""E""]
    ]","[
      [false, false, false, false, false],
      [true, null, false, null, true],
      [true, false, true, true, true],
      [false, null, false, null, true],
      [true, true, false, false, true]
    ]","[""CIVIC"",""TELCO"",""HORSE"",""CATCH"",""VALOR"",""CLOSE""]","[{""word"":""CIVIC"",""pos"":""adjective"",""def"":""Of, relating to, or belonging to a city, a citizen, or citizenship; municipal or civil.""},{""word"":""TELCO"",""pos"":""noun"",""def"":""A telecommunications company, a telecom.""},{""word"":""HORSE"",""pos"":""noun"",""def"":""Any of several animals related to Equus ferus caballus.""},{""word"":""CATCH"",""pos"":""noun"",""def"":""The act of seizing or capturing.""},{""word"":""VALOR"",""pos"":""noun"",""def"":""Value; worth.""},{""word"":""CLOSE"",""pos"":""noun"",""def"":""An end or conclusion.""}]"
9/2/2026,Easy,"[
 [""F"", ""E"", ""T"", ""I"", ""D""],
 [""I"", null, ""H"", null, ""U""],
 [""C"", ""R"", ""O"", ""P"", ""S""],
 [""U"", null, ""N"", null, ""T""],
 [""S"", ""O"", ""G"", ""G"", ""Y""]
    ]","[
      [true, false, false, false, true],
      [false, null, false, null, true],
      [true, true, true, false, false],
      [true, null, true, null, false],
      [true, false, false, true, true]
    ]","[""FETID"",""CROPS"",""SOGGY"",""FICUS"",""THONG"",""DUSTY""]","[{""word"":""FETID"",""pos"":""noun"",""def"":""The foul-smelling asafoetida plant, or its extracts.""},{""word"":""CROPS"",""pos"":""noun"",""def"":""A plant, especially a cereal, grown to be harvested as food, livestock fodder or fuel or for any other economic purpose.""},{""word"":""SOGGY"",""pos"":""adjective"",""def"":""Soaked with moisture or other liquid.""},{""word"":""FICUS"",""pos"":""noun"",""def"":""A plant belonging to the genus Ficus, including the rubber plant.""},{""word"":""THONG"",""pos"":""noun"",""def"":""A strip of leather.""},{""word"":""DUSTY"",""pos"":""adjective"",""def"":""Covered with dust.""}]"
9/2/2026,Medium,"[
 [""I"", ""N"", ""E"", ""P"", ""T""],
 [""N"", null, ""N"", null, ""E""],
 [""P"", ""A"", ""N"", ""G"", ""A""],
 [""U"", null, ""U"", null, ""C""],
 [""T"", ""H"", ""I"", ""G"", ""H""]
    ]","[
      [true, false, false, false, true],
      [true, null, false, null, true],
      [false, true, true, false, true],
      [false, null, false, null, false],
      [true, true, false, true, true]
    ]","[""INEPT"",""PANGA"",""THIGH"",""INPUT"",""ENNUI"",""TEACH""]","[{""word"":""INEPT"",""pos"":""adjective"",""def"":""Not able to do something; not proficient; displaying incompetence.""},{""word"":""PANGA"",""pos"":""noun"",""def"":""A large broad-bladed knife.""},{""word"":""THIGH"",""pos"":""noun"",""def"":""The upper leg of a human, between the hip and the knee.""},{""word"":""INPUT"",""pos"":""noun"",""def"":""The act or process of putting in; infusion.""},{""word"":""ENNUI"",""pos"":""noun"",""def"":""A gripping listlessness or melancholia caused by boredom; depression.""},{""word"":""TEACH"",""pos"":""verb"",""def"":""To show (someone) the way; to guide, conduct; to point, indicate.""}]"
9/2/2026,Hard,"[
 [""C"", ""L"", ""A"", ""M"", ""P""],
 [""O"", null, ""G"", null, ""I""],
 [""L"", ""E"", ""A"", ""R"", ""N""],
 [""O"", null, ""I"", null, ""E""],
 [""R"", ""A"", ""N"", ""D"", ""Y""]
    ]","[
      [true, true, false, false, false],
      [true, null, true, null, false],
      [false, false, true, false, true],
      [true, null, false, null, false],
      [true, true, true, false, false]
    ]","[""CLAMP"",""LEARN"",""RANDY"",""COLOR"",""AGAIN"",""PINEY""]","[{""word"":""CLAMP"",""pos"":""noun"",""def"":""A brace, band, or clasp for strengthening or holding things together.""},{""word"":""LEARN"",""pos"":""noun"",""def"":""The act of learning something""},{""word"":""RANDY"",""pos"":""noun"",""def"":""Impudent beggar""},{""word"":""COLOR"",""pos"":""noun"",""def"":""The spectral composition of visible light""},{""word"":""AGAIN"",""pos"":""adverb"",""def"":""Another time; once more.""},{""word"":""PINEY"",""pos"":""adjective"",""def"":""Of, pertaining to, or having many pines""}]"
9/3/2026,Easy,"[
 [""G"", ""R"", ""I"", ""P"", ""E""],
 [""L"", null, ""N"", null, ""R""],
 [""O"", ""U"", ""T"", ""D"", ""O""],
 [""V"", null, ""R"", null, ""D""],
 [""E"", ""V"", ""O"", ""K"", ""E""]
    ]","[
      [true, true, true, false, true],
      [true, null, false, null, false],
      [false, false, true, true, false],
      [true, null, false, null, false],
      [true, false, true, false, true]
    ]","[""GRIPE"",""OUTDO"",""EVOKE"",""GLOVE"",""INTRO"",""ERODE""]","[{""word"":""GRIPE"",""pos"":""noun"",""def"":""A complaint, often a petty or trivial one.""},{""word"":""OUTDO"",""pos"":""verb"",""def"":""To excel; go beyond in performance; surpass.""},{""word"":""EVOKE"",""pos"":""verb"",""def"":""To call out; to draw out or bring forth.""},{""word"":""GLOVE"",""pos"":""noun"",""def"":""An item of clothing other than a mitten, covering all or part of the hand and fingers, but usually allowing independent movement of the fingers.""},{""word"":""INTRO"",""pos"":""noun"",""def"":""An introduction.""},{""word"":""ERODE"",""pos"":""verb"",""def"":""To wear away by abrasion, corrosion or chemical reaction.""}]"
9/3/2026,Medium,"[
 [""S"", ""C"", ""R"", ""U"", ""B""],
 [""P"", null, ""I"", null, ""A""],
 [""E"", ""A"", ""V"", ""E"", ""S""],
 [""L"", null, ""A"", null, ""I""],
 [""L"", ""I"", ""L"", ""A"", ""C""]
    ]","[
      [true, false, false, true, true],
      [true, null, false, null, true],
      [false, true, true, false, false],
      [false, null, false, null, false],
      [true, false, true, true, true]
    ]","[""SCRUB"",""EAVES"",""LILAC"",""SPELL"",""RIVAL"",""BASIC""]","[{""word"":""SCRUB"",""pos"":""noun"",""def"":""One who labors hard and lives meanly; a mean fellow.""},{""word"":""EAVES"",""pos"":""noun"",""def"":""The underside of a roof that extends beyond the external walls of a building.""},{""word"":""LILAC"",""pos"":""noun"",""def"":""A large shrub of the genus Syringa, especially Syringa vulgaris, bearing white, pale-pink or purple flowers.""},{""word"":""SPELL"",""pos"":""noun"",""def"":""Words or a formula supposed to have magical powers.""},{""word"":""RIVAL"",""pos"":""noun"",""def"":""A competitor (person, team, company, etc.) with the same goal as another, or striving to attain the same thing. Defeating a rival may be a primary or necessary goal of a competitor.""},{""word"":""BASIC"",""pos"":""noun"",""def"":""A necessary commodity, a staple requirement.""}]"
9/3/2026,Hard,"[
 [""D"", ""R"", ""A"", ""P"", ""E""],
 [""E"", null, ""C"", null, ""R""],
 [""C"", ""H"", ""O"", ""I"", ""R""],
 [""A"", null, ""R"", null, ""O""],
 [""L"", ""I"", ""N"", ""E"", ""R""]
    ]","[
      [false, false, true, true, false],
      [false, null, true, null, true],
      [false, true, true, false, false],
      [false, null, true, null, true],
      [true, true, false, false, false]
    ]","[""DRAPE"",""CHOIR"",""LINER"",""DECAL"",""ACORN"",""ERROR""]","[{""word"":""DRAPE"",""pos"":""noun"",""def"":""A curtain; a drapery.""},{""word"":""CHOIR"",""pos"":""noun"",""def"":""Singing group; group of people who sing together; company of people who are trained to sing together.""},{""word"":""LINER"",""pos"":""noun"",""def"":""Someone who fits a lining to something.""},{""word"":""DECAL"",""pos"":""noun"",""def"":""A design or picture produced in order to be transferred to another surface either permanently or temporarily.""},{""word"":""ACORN"",""pos"":""noun"",""def"":""The fruit of the oak, being an oval nut growing in a woody cup or cupule.""},{""word"":""ERROR"",""pos"":""noun"",""def"":""The state, quality, or condition of being wrong.""}]"
9/4/2026,Easy,"[
 [""G"", ""R"", ""O"", ""S"", ""S""],
 [""R"", null, ""L"", null, ""Q""],
 [""A"", ""D"", ""I"", ""E"", ""U""],
 [""C"", null, ""V"", null, ""A""],
 [""E"", ""M"", ""E"", ""N"", ""D""]
    ]","[
      [true, false, false, false, true],
      [false, null, false, null, false],
      [false, true, true, true, true],
      [true, null, false, null, false],
      [true, true, true, true, true]
    ]","[""GROSS"",""ADIEU"",""EMEND"",""GRACE"",""OLIVE"",""SQUAD""]","[{""word"":""GROSS"",""pos"":""noun"",""def"":""Twelve dozen = 144.""},{""word"":""ADIEU"",""pos"":""noun"",""def"":""A farewell, a goodbye; especially a fond farewell, or a lasting or permanent farewell.""},{""word"":""EMEND"",""pos"":""verb"",""def"":""To correct and revise (text or a document).""},{""word"":""GRACE"",""pos"":""noun"",""def"":""Charming, pleasing qualities.""},{""word"":""OLIVE"",""pos"":""noun"",""def"":""A tree, Olea europaea, cultivated since ancient times in the Mediterranean for its fruit and the oil obtained from it.""},{""word"":""SQUAD"",""pos"":""noun"",""def"":""A group of people organized for some common purpose, usually of about ten members.""}]"
9/4/2026,Medium,"[
 [""P"", ""I"", ""Q"", ""U"", ""E""],
 [""R"", null, ""U"", null, ""N""],
 [""O"", ""M"", ""A"", ""S"", ""A""],
 [""U"", null, ""L"", null, ""C""],
 [""D"", ""E"", ""M"", ""I"", ""T""]
    ]","[
      [true, false, false, false, true],
      [true, null, false, null, true],
      [false, true, true, false, false],
      [false, null, true, null, true],
      [true, true, false, true, true]
    ]","[""PIQUE"",""OMASA"",""DEMIT"",""PROUD"",""QUALM"",""ENACT""]","[{""word"":""PIQUE"",""pos"":""noun"",""def"":""A feeling of enmity; ill-feeling, animosity; a transient feeling of wounded pride.""},{""word"":""OMASA"",""pos"":""noun"",""def"":""The third part of the stomach of a ruminant.""},{""word"":""DEMIT"",""pos"":""noun"",""def"":""The act of demitting.""},{""word"":""PROUD"",""pos"":""adjective"",""def"":""Feeling honoured (by something); feeling happy or satisfied about an event or fact; gratified.""},{""word"":""QUALM"",""pos"":""noun"",""def"":""A feeling of apprehension, doubt, fear etc.""},{""word"":""ENACT"",""pos"":""noun"",""def"":""Purpose; determination""}]"
9/4/2026,Hard,"[
 [""M"", ""A"", ""U"", ""V"", ""E""],
 [""U"", null, ""R"", null, ""P""],
 [""R"", ""H"", ""I"", ""N"", ""O""],
 [""A"", null, ""N"", null, ""X""],
 [""L"", ""E"", ""E"", ""R"", ""Y""]
    ]","[
      [false, false, true, true, false],
      [true, null, false, null, false],
      [false, true, true, false, false],
      [true, null, true, null, false],
      [true, true, true, false, false]
    ]","[""MAUVE"",""RHINO"",""LEERY"",""MURAL"",""URINE"",""EPOXY""]","[{""word"":""MAUVE"",""pos"":""noun"",""def"":""A bright purple synthetic dye.""},{""word"":""RHINO"",""pos"":""noun"",""def"":""A rhinoceros.""},{""word"":""LEERY"",""pos"":""adjective"",""def"":""Cautious, suspicious, wary, hesitant, or nervous about something; having reservations or concerns.""},{""word"":""MURAL"",""pos"":""noun"",""def"":""A large painting, usually drawn on a wall.""},{""word"":""URINE"",""pos"":""noun"",""def"":""Liquid waste consisting of water, salts and urea, which is made in the kidneys, stored in the bladder, then released through the urethra.""},{""word"":""EPOXY"",""pos"":""noun"",""def"":""A thermosetting polyepoxide resin used chiefly in strong adhesives, coatings and laminates; epoxy resin.""}]"
9/5/2026,Easy,"[
 [""S"", ""K"", ""I"", ""F"", ""F""],
 [""N"", null, ""D"", null, ""U""],
 [""O"", ""S"", ""I"", ""E"", ""R""],
 [""U"", null, ""O"", null, ""R""],
 [""T"", ""O"", ""M"", ""M"", ""Y""]
    ]","[
      [true, true, true, false, true],
      [true, null, false, null, false],
      [true, true, true, true, false],
      [false, null, false, null, true],
      [true, true, false, false, true]
    ]","[""SKIFF"",""OSIER"",""TOMMY"",""SNOUT"",""IDIOM"",""FURRY""]","[{""word"":""SKIFF"",""pos"":""noun"",""def"":""Term used in tea gardens and denotes the act of cutting/pruning the bushes as per the specific norms. Various types of skiff are used viz Light Skiff (LS), Medium Skiff (MS), Deep Skiff (DS) and Level Of Skiff (LOS).""},{""word"":""OSIER"",""pos"":""noun"",""def"":""A kind of willow, Salix viminalis, growing in wet places in Europe and Asia, and introduced into North America. It is considered the best of the willows for basket work. The name is sometimes given to any kind of willow.""},{""word"":""TOMMY"",""pos"":""noun"",""def"":""Bread, generally a penny roll; the supply of food carried by workmen as their daily allowance""},{""word"":""SNOUT"",""pos"":""noun"",""def"":""The long, projecting nose, mouth, and jaw of a beast, as of pigs.""},{""word"":""IDIOM"",""pos"":""noun"",""def"":""A manner of speaking, a mode of expression peculiar to a language, person, or group of people.""},{""word"":""FURRY"",""pos"":""noun"",""def"":""An animal character with human-like characteristics; most commonly refers to such characters created by members of the furry subculture.""}]"
9/5/2026,Medium,"[
 [""R"", ""E"", ""N"", ""A"", ""L""],
 [""A"", null, ""A"", null, ""L""],
 [""P"", ""I"", ""T"", ""T"", ""A""],
 [""I"", null, ""A"", null, ""M""],
 [""D"", ""U"", ""L"", ""I"", ""A""]
    ]","[
      [true, false, false, false, true],
      [false, null, true, null, true],
      [true, true, true, false, false],
      [false, null, false, null, true],
      [true, true, false, true, true]
    ]","[""RENAL"",""PITTA"",""DULIA"",""RAPID"",""NATAL"",""LLAMA""]","[{""word"":""RENAL"",""pos"":""adjective"",""def"":""Pertaining to the kidneys.""},{""word"":""PITTA"",""pos"":""noun"",""def"":""A flat bread pouch used for making sandwiches such as gyros or falafels.""},{""word"":""DULIA"",""pos"":""noun"",""def"":""The veneration of saints, distinguished from latria, the worship of God.""},{""word"":""RAPID"",""pos"":""noun"",""def"":""(often in the plural) a rough section of a river or stream which is difficult to navigate due to the swift and turbulent motion of the water.""},{""word"":""NATAL"",""pos"":""adjective"",""def"":""Of or relating to birth.""},{""word"":""LLAMA"",""pos"":""noun"",""def"":""A South American mammal of the camel family, Lama glama, used as a domestic beast of burden and a source of wool and meat.""}]"
9/5/2026,Hard,"[
 [""I"", ""R"", ""A"", ""T"", ""E""],
 [""G"", null, ""W"", null, ""X""],
 [""L"", ""E"", ""A"", ""N"", ""T""],
 [""O"", null, ""K"", null, ""R""],
 [""O"", ""P"", ""E"", ""R"", ""A""]
    ]","[
      [false, false, false, false, true],
      [true, null, false, null, false],
      [true, false, true, false, true],
      [false, null, true, null, true],
      [true, false, true, false, false]
    ]","[""IRATE"",""LEANT"",""OPERA"",""IGLOO"",""AWAKE"",""EXTRA""]","[{""word"":""IRATE"",""pos"":""adjective"",""def"":""Extremely angry; wrathful; enraged.""},{""word"":""LEANT"",""pos"":""verb"",""def"":""To incline, deviate, or bend, from a vertical position; to be in a position thus inclining or deviating.""},{""word"":""OPERA"",""pos"":""noun"",""def"":""A theatrical work, combining drama, music, song and sometimes dance.""},{""word"":""IGLOO"",""pos"":""noun"",""def"":""A dome-shaped Inuit shelter, constructed of blocks cut from snow.""},{""word"":""AWAKE"",""pos"":""adjective"",""def"":""Not asleep; conscious.""},{""word"":""EXTRA"",""pos"":""noun"",""def"":""Something additional, such as an item above and beyond the ordinary school curriculum, or added to the usual charge on a bill.""}]"
9/6/2026,Easy,"[
 [""M"", ""O"", ""G"", ""U"", ""L""],
 [""I"", null, ""U"", null, ""I""],
 [""D"", ""R"", ""I"", ""V"", ""E""],
 [""G"", null, ""L"", null, ""G""],
 [""E"", ""N"", ""D"", ""U"", ""E""]
    ]","[
      [true, false, false, false, true],
      [false, null, true, null, true],
      [false, false, true, false, false],
      [true, null, true, null, true],
      [true, true, true, true, true]
    ]","[""MOGUL"",""DRIVE"",""ENDUE"",""MIDGE"",""GUILD"",""LIEGE""]","[{""word"":""MOGUL"",""pos"":""noun"",""def"":""A rich or powerful person; a magnate.""},{""word"":""DRIVE"",""pos"":""noun"",""def"":""Motivation to do or achieve something; ability coupled with ambition.""},{""word"":""ENDUE"",""pos"":""verb"",""def"":""To pass food into the stomach; to digest; also figuratively, to take on, absorb.""},{""word"":""MIDGE"",""pos"":""noun"",""def"":""Any of various small two-winged flies, for example, from the family Chironomidae or non-biting midges, the family Chaoboridae or phantom midges, and the family Ceratopogonidae or biting midges, all belonging to the order Diptera""},{""word"":""GUILD"",""pos"":""noun"",""def"":""A group or association mainly of tradespeople made up of merchants, craftspeople, or artisans for mutual aid, particularly in the Middle Ages.""},{""word"":""LIEGE"",""pos"":""noun"",""def"":""A free and independent person; specifically, a lord paramount; a sovereign.""}]"
9/6/2026,Medium,"[
 [""T"", ""H"", ""R"", ""E"", ""W""],
 [""O"", null, ""E"", null, ""R""],
 [""O"", ""M"", ""B"", ""R"", ""E""],
 [""T"", null, ""E"", null, ""S""],
 [""H"", ""E"", ""L"", ""O"", ""T""]
    ]","[
      [true, false, true, true, true],
      [true, null, false, null, false],
      [false, false, true, true, false],
      [false, null, false, null, false],
      [true, true, true, true, true]
    ]","[""THREW"",""OMBRE"",""HELOT"",""TOOTH"",""REBEL"",""WREST""]","[{""word"":""THREW"",""pos"":""verb"",""def"":""To change place.""},{""word"":""OMBRE"",""pos"":""noun"",""def"":""A large Mediterranean food fish Umbrina cirrosa""},{""word"":""HELOT"",""pos"":""noun"",""def"":""A member of the ancient Spartan class of serfs.""},{""word"":""TOOTH"",""pos"":""noun"",""def"":""A hard, calcareous structure present in the mouth of many vertebrate animals, generally used for eating.""},{""word"":""REBEL"",""pos"":""noun"",""def"":""A person who resists an established authority, often violently""},{""word"":""WREST"",""pos"":""noun"",""def"":""The act of wresting; a wrench or twist; distortion.""}]"
